Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2
12.685,18,15,17,16,9.97391,15.2151
12.6852,22,22,24,18,11.047,14.2139
12.6853,21,21,24,16,11.0161,14.2431
12.6854,17,17,23,24,12.9791,12.4112
12.6858,15,16,17,15,11.5053,13.7874
12.6859,18,23,24,22,13.8488,11.6007
12.6861,17,25,22,21,15.5478,10.0155
12.6862,18,21,24,24,13.9214,11.5334
12.6867,16,15,25,25,11.3404,13.943
12.6875,16,23,20,24,15.7635,9.81698
12.6875,18,22,22,18,13.5725,11.8616
12.6876,21,25,20,21,13.9086,11.548
12.6877,16,15,15,21,11.8069,13.5096
12.6878,18,24,25,22,13.7154,11.7289
12.688,20,23,24,22,12.6912,12.685
12.688,18,22,18,19,14.0756,11.3932
12.6882,18,25,17,23,15.6934,9.88367
12.6882,16,15,15,15,11.5052,13.7922
12.6884,22,22,16,15,11.3394,13.9473
12.6884,15,19,20,23,14.6823,10.8278
12.6887,20,23,21,16,12.101,13.2371
12.6887,20,24,17,16,12.7383,12.6425
12.6888,20,19,17,19,11.3076,13.9778
12.6888,20,24,16,21,13.8005,11.6514
12.6892,16,22,19,25,15.5109,10.056
12.6892,15,15,21,19,11.7327,13.5818
12.6894,18,19,18,20,12.6473,12.7287
12.6898,15,22,24,25,15.3925,10.1677
12.6898,18,20,23,21,12.3007,13.0529
12.6902,23,25,20,15,12.1456,13.1984
12.6908,17,23,23,20,13.722,11.7285
12.6908,15,15,19,20,11.6277,13.6828
12.6908,23,25,22,19,12.5864,12.7883
12.6908,24,21,16,16,11.0732,14.2004
12.6909,16,23,23,23,14.9772,10.5573
12.691,17,24,23,19,14.2013,11.2816
12.6911,22,21,24,18,11.0273,14.2437
12.6913,23,25,21,17,12.2812,13.0739
12.6916,15,21,19,24,15.9316,9.668
12.6916,20,23,25,21,12.3993,12.9644
12.6918,15,19,17,23,14.7674,10.7549
12.692,19,21,16,22,13.7785,11.678
12.6924,18,21,22,19,13.9752,11.4953
12.6924,22,21,15,17,11.6853,13.6323
12.6926,16,20,24,24,13.3594,12.0703
12.6926,18,22,19,20,14.0278,11.4465
12.6926,19,21,19,18,12.8725,12.5248
12.6928,18,20,22,20,12.5515,12.8247
12.6928,16,23,18,19,15.2474,10.3089
12.6928,16,16,20,18,10.8255,14.4355
12.6935,17,20,24,23,12.7127,12.6754
12.6937,19,18,19,16,11.0169,14.2585
12.6937,21,22,17,17,12.0661,13.2794
12.6939,20,22,18,19,13.058,12.3541
12.694,17,23,15,19,15.3417,10.2231
12.6941,20,25,24,16,12.9665,12.4398
12.6942,16,25,17,23,16.0587,9.5544
12.6946,19,21,17,20,13.6431,11.8093
12.6947,18,23,25,16,12.762,12.6319
12.6948,21,23,25,21,12.0227,13.322
12.6949,20,21,22,19,11.994,13.349
12.6951,22,24,20,18,12.4087,12.9623
12.6952,19,25,24,23,14.9549,10.5864
12.6952,15,20,22,20,13.9014,11.5696
12.6954,16,20,15,15,14.1274,11.3591
12.6955,20,22,24,25,13.13,12.29
12.6956,17,23,20,19,14.3934,11.1113
12.6957,22,25,20,18,13.0011,12.4108
12.6959,17,18,19,25,14.1001,11.3856
12.696,22,21,20,18,11.7936,13.5381
12.696,18,22,22,22,14.0525,11.4301
12.6962,19,19,25,21,11.8201,13.5138
12.6963,18,25,23,20,15.1511,10.4055
12.6963,20,18,17,22,11.8392,13.4962
12.6964,15,17,19,17,13.9111,11.5629
12.6964,15,21,22,25,15.2978,10.2688
12.6965,16,15,23,19,10.5119,14.7352
12.6968,18,20,20,19,12.4938,12.8862
12.6968,21,25,22,18,12.7466,12.6504
12.6969,20,22,25,19,11.8104,13.5242
12.697,18,23,17,22,14.5246,10.9915
12.6971,21,22,17,21,12.8223,12.5802
12.6972,18,21,24,25,14.0477,11.4369
12.6972,20,18,18,21,11.443,13.8677
12.6982,15,24,23,16,14.9741,10.5743
12.6982,19,23,16,21,13.9236,11.5547
12.6984,22,23,20,18,11.8422,13.4974
12.6986,20,19,21,15,10.3639,14.8773
12.6986,19,23,24,22,13.488,11.9619
12.6986,18,25,17,19,15.0223,10.5302
12.6987,19,24,22,16,12.5819,12.8077
12.6988,21,21,18,22,12.7258,12.6736
12.6991,15,23,23,18,15.3313,10.2427
12.6992,19,25,19,15,13.5612,11.8947
12.6992,17,22,23,25,14.5104,11.0091
12.6993,20,25,19,19,13.8697,11.6071
12.6995,19,22,21,18,13.1158,12.311
12.6996,19,20,16,17,12.1158,13.2443
12.6999,22,23,23,18,11.4434,13.8725
12.7001,19,22,20,22,13.6062,11.8545
12.7002,17,20,25,21,12.732,12.6705
12.7003,16,18,24,23,13.9296,11.553
12.7006,19,18,25,15,9.91747,15.2978
12.7006,22,17,16,17,9.71913,15.483
12.7008,20,21,19,15,12.4716,12.9147
12.7009,15,20,23,16,13.6993,11.7692
12.7009,21,23,22,16,11.703,13.6322
12.7009,16,19,24,22,12.7277,12.676
12.7009,18,18,22,23,12.2225,13.1475
12.7013,16,21,18,23,14.9891,10.5663
12.7015,20,22,23,21,12.8677,12.5463
12.7016,17,18,25,24,12.7585,12.6485
12.7019,15,19,19,18,14.2335,11.2726
12.7023,19,24,24,21,12.887,12.5298
12.7023,20,22,16,18,12.7257,12.6805
12.7028,21,17,16,19,10.9149,14.3712
12.7028,18,19,24,17,11.8883,13.463
12.703,22,18,16,17,10.3624,14.8872
12.7031,17,18,23,21,12.9289,12.4923
12.7034,21,22,24,22,12.553,12.8437
12.7034,17,16,18,15,10.2822,14.9629
12.7035,20,21,16,17,12.6762,12.7291
12.7035,17,21,22,22,14.3789,11.1401
12.7036,18,25,18,20,15.4521,10.1387
12.7037,16,19,25,20,12.0882,13.2781
12.7037,20,21,24,24,12.8199,12.5953
12.7038,22,22,20,17,11.3449,13.9719
12.7038,20,22,18,15,12.5262,12.8696
12.7038,18,19,22,20,11.8325,13.517
12.7039,19,25,24,16,13.77,11.709
12.7041,20,21,23,21,12.2068,13.1681
12.7044,21,23,21,20,12.3318,13.0522
12.7048,16,20,25,21,12.9643,12.4625
12.7049,18,23,20,21,14.2507,11.2624
12.705,16,24,25,23,15.3157,10.2686
12.7053,15,23,16,21,15.9264,9.69926
12.7054,21,24,16,16,12.2786,13.1036
12.7058,21,17,16,20,10.6466,14.6275
12.7063,17,22,15,19,14.8452,10.7102
12.7063,19,17,25,18,10.696,14.5823
12.7063,16,22,23,25,15.3794,10.2117
12.7063,19,24,25,19,12.6952,12.7167
12.7066,19,22,24,16,12.1903,13.1883
12.7067,18,17,21,21,12.2946,13.0912
12.7068,15,25,16,20,16.6847,8.99455
12.707,15,17,18,21,14.7568,10.7941
12.7071,19,21,24,21,12.9781,12.4541
12.7071,19,23,24,19,12.7417,12.6748
12.7073,22,21,22,15,10.4631,14.8015
12.7076,16,24,17,20,15.425,10.1717
12.7082,20,25,22,24,14.2312,11.287
12.7083,18,25,23,22,14.5414,10.9977
12.7083,15,24,17,17,16.0066,9.63041
12.7084,16,25,15,19,16.5649,9.10942
12.7084,15,15,22,17,11.038,14.2673
12.7089,18,20,19,19,12.5596,12.8483
12.7091,15,23,17,18,16.2908,9.36663
12.7095,17,21,20,24,14.494,11.0441
12.7096,15,25,21,18,15.6177,9.99583
12.7097,16,24,22,18,14.7025,10.85
12.7098,19,25,19,19,14.6102,10.9362
12.71,20,18,15,15,10.8519,14.4439
12.71,20,23,18,17,13.1938,12.2584
12.7101,20,25,21,15,13.0933,12.3525
12.7104,24,21,20,17,10.4464,14.8232
12.7106,15,16,17,21,12.8741,12.558
12.7107,19,25,20,18,14.4308,11.1055
12.7108,20,23,25,22,12.2758,13.1168
12.7109,21,22,17,15,11.7143,13.6409
12.7109,16,17,18,22,14.3796,11.1537
12.711,21,17,23,15,9.3495,15.8479
12.7112,18,17,20,24,12.0076,13.3677
12.7113,16,19,18,21,13.8565,11.6427
12.7117,22,17,24,17,9.16564,16.0209
12.7122,21,17,20,18,10.0316,15.2137
12.7122,19,23,23,17,13.3785,12.0905
12.7124,20,22,25,24,12.2213,13.1707
12.7126,19,22,20,17,13.0705,12.3785
12.7128,16,15,16,16,11.2206,14.1054
12.7131,23,21,20,17,11.0613,14.2546
12.7132,16,25,16,24,16.3111,9.35561
12.7133,23,21,24,15,10.0111,15.2349
12.7135,15,25,19,19,16.7368,8.95895
12.7136,19,23,21,19,13.8178,11.6831
12.714,15,22,23,22,15.8378,9.79882
12.714,18,22,25,24,13.7323,11.7638
12.7142,20,17,24,24,11.0223,14.2931
12.7144,15,21,22,21,15.3535,10.2516
12.7144,21,25,21,16,12.3662,13.0394
12.7148,18,17,25,23,11.5095,13.8395
12.715,17,20,19,16,12.6172,12.8062
12.715,15,20,19,22,14.6571,10.9027
12.7152,21,21,23,17,11.2575,14.0756
12.7154,17,18,18,22,13.5718,11.9163
12.7155,15,21,18,22,15.8491,9.79129
12.7156,21,21,23,19,11.9073,13.4698
12.7156,21,17,18,23,11.3602,13.9805
12.7157,18,22,24,22,13.6962,11.8006
12.7158,15,17,15,25,15.2147,10.3838
12.7158,20,23,23,17,12.2177,13.1806
12.7158,17,17,18,25,13.3093,12.1619
12.716,15,22,20,25,16.2343,9.43259
12.7162,17,24,18,22,15.4976,10.1207
12.7163,19,24,21,18,13.1756,12.2876
12.7163,22,23,23,16,11.3582,13.9836
12.7164,21,21,21,16,11.5138,13.8387
12.7165,17,24,24,25,14.5844,10.9734
12.7173,21,25,17,16,13.318,12.1568
12.7177,18,18,22,25,13.014,12.4412
12.7179,21,25,22,19,12.8048,12.6368
12.7181,20,22,15,16,12.2432,13.1612
12.7181,18,17,15,23,13.062,12.3971
12.7185,21,25,23,22,13.5957,11.8998
12.7189,17,22,17,21,14.862,10.7189
12.719,15,24,19,22,16.3516,9.32905
12.7191,22,21,20,22,12.4307,12.9881
12.7191,18,21,17,21,14.2658,11.2757
12.7193,22,21,17,16,11.4437,13.9098
12.7194,19,25,22,20,14.4607,11.0945
12.7197,18,20,19,22,13.3915,12.0928
12.72,19,18,23,24,12.2487,13.1598
12.7201,19,22,18,20,13.6848,11.82
12.7202,23,21,17,20,11.5993,13.7662
12.7203,17,18,15,24,13.4746,12.0163
12.7203,22,17,21,15,8.91325,16.2731
12.7213,17,18,16,25,13.7641,11.7481
12.7215,19,24,18,20,13.8364,11.6811
12.722,16,16,23,15,10.1363,15.135
12.7221,23,25,21,19,12.4742,12.9534
12.7222,19,18,20,22,12.551,12.882
12.7222,17,17,19,24,12.6561,12.784
12.7222,18,25,24,21,14.7324,10.8464
12.7224,19,23,21,20,13.3635,12.1242
12.7224,19,19,21,23,12.2488,13.1644
12.7225,20,19,24,22,11.2802,14.0685
12.7226,16,20,19,24,14.6124,10.959
12.7227,15,25,15,16,16.7635,8.95178
12.7231,19,18,17,23,12.6487,12.7925
12.7233,21,21,20,20,12.0454,13.3558
12.7235,20,18,21,17,10.9033,14.4221
12.7235,20,21,16,19,12.7975,12.6545
12.7237,20,25,21,20,13.6531,11.8563
12.7237,22,21,24,22,11.6757,13.7018
12.7238,22,25,18,17,12.8998,12.5597
12.724,19,19,16,16,11.3307,14.0241
12.7241,16,18,21,25,14.1462,11.397
12.7244,20,19,25,17,10.4103,14.8838
12.7244,17,17,19,21,13.0323,12.437
12.7245,21,17,22,17,9.7671,15.4843
12.7246,20,21,18,19,12.9758,12.4902
12.7247,15,21,15,17,15.9942,9.67369
12.7249,17,23,21,22,14.7429,10.8417
12.7253,15,24,24,16,14.5267,11.0442
12.7253,16,17,16,25,14.8184,10.7721
12.7256,18,17,24,23,12.334,13.091
12.7258,19,23,25,21,13.1424,12.3371
12.726,20,18,16,17,10.7212,14.5968
12.7261,17,25,17,21,15.8934,9.77041
12.7261,20,24,22,15,12.182,13.2339
12.7264,19,22,18,19,13.5931,11.9175
12.7264,15,23,18,16,15.3546,10.2738
12.7266,18,24,21,22,14.2146,11.338
12.7266,19,17,17,17,11.1717,14.1777
12.7267,17,18,15,16,12.819,12.6406
12.7268,19,19,21,18,11.4025,13.9627
12.7268,15,23,19,17,16.0176,9.65592
12.7275,20,22,24,20,12.4931,12.9463
12.7278,18,22,17,21,14.2828,11.2766
12.7278,19,19,24,18,11.1793,14.1728
12.7281,21,17,17,15,9.68909,15.5641
12.7281,20,23,23,15,12.1283,13.2879
12.7281,15,17,17,25,14.5942,10.9867
12.7282,21,23,19,17,12.2266,13.1962
12.7283,17,17,15,22,13.4512,12.0537
12.7283,17,19,16,19,13.5581,11.954
12.7285,15,19,17,22,14.6504,10.935
12.7286,15,16,24,22,11.4876,13.8868
12.7292,20,21,19,23,13.1996,12.2903
12.7292,19,17,22,18,10.546,14.7666
12.7293,19,23,21,24,14.528,11.0508
12.7294,15,25,23,19,16.4564,9.25128
12.7294,20,22,25,16,12.4092,13.0282
12.7297,16,22,22,24,15.6382,10.0155
12.7297,20,25,15,20,14.3188,11.2468
12.7298,20,18,24,18,10.3092,14.9887
12.7299,19,23,18,19,13.7433,11.7842
12.7301,16,20,19,22,14.0022,11.543
12.7301,15,18,23,24,14.4354,11.1388
12.7306,20,19,18,16,10.863,14.4735
12.7316,17,18,19,23,13.5292,11.9874
12.7322,18,24,18,20,14.2059,11.3569
12.7327,16,23,23,25,15.441,10.2052
12.7327,15,17,22,22,14.0062,11.5443
12.7329,18,25,15,16,15.289,10.3476
12.7329,20,23,19,15,12.7683,12.7
12.733,22,18,25,15,8.88384,16.325
12.7333,19,22,23,19,13.0012,12.4833
12.7333,17,15,18,22,11.9313,13.4818
12.7335,20,18,15,17,11.2251,14.1412
12.7337,22,25,17,18,13.001,12.4842
12.7341,20,19,23,21,11.1065,14.2531
12.7342,15,22,18,22,16.3334,9.37539
12.7343,22,25,25,21,12.875,12.603
12.7344,18,22,18,20,13.8683,11.6763
12.7352,17,22,16,24,15.2229,10.4136
12.7352,18,23,15,16,13.7899,11.7509
12.7354,20,22,22,17,12.0684,13.3579
12.7357,21,23,25,17,11.8699,13.5437
12.7361,15,21,24,22,15.4351,10.2173
12.7363,19,21,25,25,13.7947,11.7486
12.7363,15,15,21,24,12.5495,12.9106
12.7364,15,22,20,23,15.5062,10.1517
12.7366,22,21,15,15,11.534,13.8588
12.7367,19,21,20,16,12.7327,12.7405
12.737,16,16,15,16,11.407,13.9781
12.7372,18,19,25,21,12.467,12.9895
12.7373,20,17,18,18,11.2071,14.1652
12.7375,16,19,20,23,13.9465,11.6092
12.7376,22,22,15,15,11.7674,13.6429
12.7376,15,16,24,15,10.9197,14.4341
12.7376,17,25,18,24,16.2287,9.4797
12.738,22,18,20,15,9.69262,15.5799
12.738,19,25,22,17,14.0794,11.4862
12.7381,20,20,16,18,10.9407,14.4154
12.7385,18,22,22,20,13.7222,11.8205
12.7388,18,21,18,25,14.6102,10.9924
12.7389,18,19,22,18,12.2328,13.2112
12.7391,19,24,20,17,13.4161,12.1073
12.7392,17,18,23,23,12.9311,12.5602
12.7396,20,22,21,20,12.5932,12.8762
12.7397,20,21,23,16,11.4922,13.904
12.7398,15,23,23,20,15.6392,10.034
12.7398,16,16,21,17,10.7825,14.5664
12.7399,18,25,23,23,15.1992,10.4449
12.7399,19,19,18,19,12.3444,13.109
12.7401,15,23,20,20,15.9417,9.75242
12.7402,15,22,15,16,15.6053,10.0665
12.7407,20,19,20,20,11.9994,13.4324
12.7407,22,21,21,15,10.893,14.4649
12.7409,20,25,17,18,14.1061,11.4669
12.7409,20,23,25,17,12.2587,13.1909
12.7411,16,19,17,25,14.5641,11.0399
12.7415,20,17,24,22,11.0172,14.3506
12.7416,20,18,25,15,9.59955,15.6739
12.7417,18,21,23,20,12.9935,12.5067
12.7417,16,15,25,16,9.58852,15.6843
12.7419,21,25,18,18,13.289,12.2313
12.742,15,23,25,16,14.5575,11.0477
12.7421,21,23,20,16,12.0755,13.3643
12.7424,18,17,18,20,12.2571,13.1954
12.7428,17,24,20,17,14.2884,11.3005
12.7429,16,25,15,16,15.6542,10.026
12.7433,20,20,21,17,11.3491,14.0443
12.7434,18,19,20,23,12.741,12.7457
12.7439,15,25,19,22,16.8689,8.89457
12.7442,19,24,23,20,13.9308,11.6369
12.7444,21,25,21,20,13.5887,11.9566
12.7447,20,21,21,23,12.9192,12.5818
12.7447,15,23,25,24,15.6042,10.0762
12.7447,17,20,23,17,12.7221,12.7658
12.7448,19,18,19,18,11.4211,13.98
12.7449,21,17,15,15,10.6271,14.7212
12.7458,19,19,17,24,12.3574,13.1082
12.7461,18,17,19,22,13.018,12.4923
12.7462,21,25,15,15,13.7299,11.8281
12.7466,18,22,21,21,13.5726,11.9758
12.7466,20,20,20,18,11.4594,13.9479
12.7469,18,23,25,23,13.8075,11.7571
12.747,17,15,22,21,10.7215,14.6372
12.747,15,19,17,15,12.823,12.676
12.7474,16,15,23,16,10.2074,15.1176
12.7474,16,22,17,23,15.6261,10.0611
12.7475,20,25,21,19,13.8475,11.7211
12.7476,20,17,18,19,10.8262,14.5406
12.7476,20,21,19,25,13.6208,11.9327
12.748,21,23,24,17,11.961,13.4825
12.7486,23,21,18,21,11.78,13.6525
12.7487,21,25,21,23,13.8168,11.7519
12.7487,20,20,16,16,10.9638,14.4144
12.7491,20,19,23,22,11.338,14.0658
12.7492,19,23,21,16,12.7063,12.7892
12.7492,22,24,25,16,11.8718,13.568
12.7495,18,17,22,21,11.9603,13.4859
12.7497,15,22,25,21,14.872,10.7691
12.7501,16,15,16,18,10.7554,14.6115
12.7502,20,25,15,19,14.4493,11.1646
12.7503,18,25,23,25,15.07,10.5855
12.7503,16,15,18,16,11.0281,14.3575
12.7503,15,16,25,15,10.5905,14.7658
12.7506,15,18,21,23,14.0759,11.5139
12.7509,20,20,21,15,10.4511,14.8971
12.7509,21,19,22,17,9.839,15.4684
12.7511,21,21,24,23,12.0573,13.3985
12.7511,21,21,19,21,12.6198,12.8736
12.7511,16,20,19,23,13.9831,11.6014
12.7514,22,23,20,16,11.7596,13.6769
12.7516,16,15,17,24,13.1495,12.3803
12.7517,19,19,25,15,10.2854,15.0533
12.7518,15,20,18,16,14.1905,11.4091
12.7522,18,25,21,24,15.2539,10.4176
12.7528,18,19,16,17,12.3552,13.1238
12.7531,15,21,16,23,16.4701,9.28442
12.7536,17,20,22,19,13.4321,12.1203
12.7536,17,19,24,22,12.496,12.9939
12.7539,15,15,17,19,11.8112,13.6335
12.754,18,22,24,25,14.5047,11.1202
12.7544,18,18,24,23,12.2874,13.1901
12.7545,18,23,19,20,14.1038,11.4953
12.7547,19,19,21,20,11.3818,14.0359
12.7549,18,25,24,24,15.0666,10.5977
12.755,18,25,18,21,15.0101,10.6505
12.7557,17,18,15,22,14.4034,11.218
12.756,20,24,24,19,12.6682,12.838
12.7562,18,25,21,23,15.3704,10.3166
12.7564,18,20,15,16,13.0986,12.437
12.7566,20,17,17,20,11.4385,13.9867
12.7568,20,25,25,15,12.2191,13.2586
12.7572,15,23,21,25,16.1003,9.63735
12.7572,15,23,21,23,15.5922,10.1116
12.7574,20,25,15,17,14.2136,11.3983
12.7576,18,17,19,19,12.0829,13.3873
12.7577,18,17,18,24,13.3647,12.1913
12.7579,19,18,19,17,11.9675,13.4955
12.7579,21,17,24,19,10.2861,15.0647
12.7579,15,15,19,19,11.531,13.9029
12.7582,17,24,21,18,14.8236,10.8307
12.7584,17,15,19,16,9.79042,15.5281
12.7585,16,18,20,25,13.5912,11.9814
12.7585,18,19,22,16,11.3464,14.0763
12.7586,17,17,21,25,13.6874,11.8918
12.7588,19,19,22,15,10.919,14.4756
12.759,21,23,15,15,12.7399,12.7768
12.7593,15,17,23,24,14.2364,11.381
12.7594,16,24,23,17,14.5746,11.0654
12.7595,19,17,22,25,12.3766,13.1169
12.7598,24,21,21,17,10.5999,14.7753
12.7604,20,23,21,15,11.9271,13.538
12.7605,17,19,16,24,13.7856,11.8039
12.7606,19,22,24,24,13.5723,12.0031
12.7607,21,25,25,20,12.6387,12.8745
12.7608,17,19,21,25,13.5558,12.0189
12.7609,18,17,22,20,11.8902,13.5735
12.7613,19,19,17,18,12.4617,13.0409
12.7616,15,24,24,25,16.1194,9.62798
12.7619,15,19,19,23,14.6883,10.9642
12.7621,21,17,24,17,9.78419,15.5411
12.7621,21,24,17,16,11.9527,13.5175
12.7622,21,25,23,19,13.2792,12.2797
12.7627,18,23,25,19,13.7302,11.8597
12.7629,20,25,18,18,13.889,11.712
12.7631,22,22,17,18,12.0599,13.4193
12.7634,21,17,22,15,9.85065,15.4817
12.7635,21,25,17,18,13.9679,11.6395
12.7637,17,20,17,18,13.0579,12.4891
12.7638,19,22,25,23,12.8355,12.6968
12.7638,15,16,19,18,12.2676,13.2269
12.7638,19,23,17,24,14.774,10.8879
12.764,15,22,15,20,15.7837,9.9459
12.764,16,17,25,22,12.918,12.6203
12.764,16,16,18,17,11.6239,13.828
12.7643,22,25,17,17,12.8696,12.666
12.7643,17,25,18,18,15.5305,10.1829
12.7644,15,16,19,15,11.6348,13.8185
12.7645,20,18,20,19,10.9245,14.4817
12.7647,17,20,23,16,11.2422,14.1855
12.7647,20,24,20,18,12.9101,12.6291
12.7651,15,16,25,18,11.083,14.3348
12.7654,17,15,22,15,9.75381,15.5759
12.7655,16,17,17,24,14.1926,11.4338
12.7655,23,21,21,15,10.5604,14.8233
12.7655,21,18,21,17,10.4471,14.9291
12.7656,21,24,20,19,12.1033,13.3835
12.7656,16,24,21,24,15.4194,10.2891
12.766,15,25,23,20,16.1562,9.60238
12.766,18,23,23,25,14.5891,11.0648
12.7661,20,25,23,21,14.2294,11.4005
12.7661,15,24,17,19,15.8862,9.85444
12.7666,20,20,23,19,11.0751,14.345
12.7666,15,21,15,25,16.512,9.27145
12.7667,19,19,17,16,11.6857,13.7755
12.7668,20,23,21,25,13.4119,12.1647
12.7668,18,17,17,24,13.2097,12.3534
12.7671,15,15,18,20,12.1112,13.3792
12.7671,22,23,20,15,11.6222,13.8356
12.7672,20,22,20,16,12.0232,13.4616
12.7675,18,17,24,25,12.2735,13.2284
12.7676,18,25,17,22,15.5758,10.147
12.7677,17,23,19,20,14.6398,11.0206
12.7677,20,25,23,20,13.9001,11.7109
12.7678,16,16,19,20,11.7733,13.6958
12.7678,23,21,17,15,10.9478,14.4663
12.7684,18,20,21,21,12.7679,12.7688
12.7684,19,17,21,21,12.0461,13.4425
12.7686,21,21,17,16,12.0947,13.3976
12.7686,20,22,25,21,12.7929,12.746
12.7695,15,25,17,18,16.7039,9.09799
12.7696,17,24,21,23,15.1895,10.5114
12.7699,19,19,21,17,12.0959,13.3989
12.77,19,24,21,19,13.4783,12.109
12.77,20,17,21,22,11.3604,14.0855
12.7702,18,24,25,21,13.9724,11.6483
12.7703,19,17,23,18,11.0624,14.3642
12.7705,18,19,18,18,12.9145,12.6362
12.7707,22,21,16,18,11.6502,13.8164
12.7709,21,25,19,15,13.2165,12.355
12.7712,19,23,19,15,12.9704,12.5853
12.7714,20,25,21,23,14.1969,11.441
12.7714,19,20,20,17,11.1822,14.2544
12.7715,20,22,15,17,13.0909,12.4734
12.7719,19,19,24,17,10.7892,14.6221
12.7721,19,18,16,18,11.6663,13.8041
12.7725,15,24,15,16,16.3733,9.41219
12.7726,17,23,16,23,15.2711,10.441
12.7726,17,24,23,21,14.7801,10.8992
12.7727,20,23,16,25,13.7863,11.8269
12.7729,20,19,20,15,10.8155,14.5996
12.773,21,25,24,19,13.3684,12.2173
12.7731,20,21,17,20,12.6599,12.8787
12.7731,19,18,18,20,12.0261,13.4703
12.7732,21,18,16,15,9.98113,15.3787
12.7734,19,20,25,17,11.1182,14.3181
12.774,15,16,20,21,12.7018,12.8413
12.774,15,16,20,22,12.9734,12.588
12.7742,22,21,20,17,11.9794,13.516
12.7745,20,18,16,20,11.4941,13.9693
12.7748,19,22,16,18,13.9725,11.6572
12.7752,18,21,16,23,14.3444,11.3109
12.7753,20,25,22,21,13.5608,12.0422
12.7753,17,20,25,18,11.9863,13.5116
12.7753,15,16,21,15,10.6109,14.7952
12.7754,18,18,18,23,13.3351,12.253
12.7755,18,19,15,18,12.6867,12.8585
12.7757,19,23,20,16,13.1783,12.4
12.776,18,21,23,22,13.9148,11.7132
12.7764,15,25,23,21,16.1947,9.5863
12.7768,24,23,23,17,10.8992,14.5289
12.7768,15,16,19,19,12.4635,13.0691
12.7769,19,22,16,23,14.2583,11.3943
12.7772,20,23,22,22,13.1402,12.4384
12.7773,19,22,16,22,14.5165,11.1543
12.7778,22,22,25,21,11.7463,13.7405
12.7788,17,24,22,25,14.7311,10.9568
12.779,22,23,21,15,11.2768,14.1808
12.779,18,24,20,23,14.6123,11.0682
12.7792,16,19,25,25,13.766,11.8583
12.7793,20,19,15,18,11.8574,13.6397
12.7795,15,18,18,25,14.4626,11.2088
12.7795,19,18,22,20,11.5246,13.9505
12.7798,18,19,24,20,11.5933,13.887
12.78,17,24,20,24,15.4026,10.3326
12.7805,17,18,18,23,13.6197,11.9973
12.7808,16,15,17,21,11.6361,13.8491
12.7809,16,22,25,25,14.9042,10.7993
12.7812,19,25,23,20,13.9285,11.7106
12.7821,20,24,23,17,13.0672,12.516
12.7824,18,22,15,17,14.7269,10.9678
12.7825,17,17,19,25,13.9447,11.6979
12.7826,19,21,15,22,14.6862,11.0061
12.7828,24,21,19,17,10.8167,14.6175
12.7833,17,19,19,25,13.5951,12.0258
12.7838,21,21,18,20,12.4794,13.0678
12.7838,15,23,19,19,16.1955,9.5999
12.7838,20,18,15,18,12.0346,13.483
12.7843,20,21,25,20,11.7075,13.7893
12.7845,22,25,21,18,13.0352,12.5505
12.7847,21,19,19,16,10.393,15.0167
12.7851,17,23,20,24,15.0176,10.7018
12.7852,20,17,19,18,11.1894,14.2745
12.7854,15,15,21,21,12.1187,13.4075
12.7857,18,22,23,21,13.5896,12.0354
12.7857,19,21,22,25,13.8023,11.837
12.7857,17,15,16,17,10.2704,15.133
12.7858,17,24,22,22,14.71,10.9902
12.7858,18,22,21,24,13.7193,11.9147
12.7858,15,16,16,19,12.4543,13.0952
12.7859,17,23,15,18,14.8406,10.8684
12.7861,19,17,22,22,11.7157,13.7849
12.7864,22,22,22,18,11.7924,13.714
12.7864,21,22,23,20,12.1317,13.3974
12.7864,18,19,21,20,12.374,13.1713
12.7865,18,18,16,23,13.4447,12.1722
12.7866,18,17,21,25,13.0325,12.5571
12.7867,18,22,19,24,14.4622,11.2231
12.7869,16,21,23,25,15.3317,10.412
12.7874,19,17,17,24,13.1817,12.4194
12.7874,15,23,20,24,16.2074,9.59581
12.7874,21,21,19,18,12.4253,13.1254
12.7876,19,19,20,21,12.0714,13.4559
12.7878,20,25,24,22,13.5855,12.0435
12.7879,18,21,25,23,13.4193,12.1986
12.7882,18,19,19,18,12.2131,13.3248
12.7882,19,24,23,15,13.3121,12.2993
12.7884,18,20,22,16,11.5567,13.9378
12.7884,15,25,20,19,16.2792,9.53077
12.7884,20,17,16,21,11.6609,13.8407
12.7887,22,21,21,20,11.9309,13.5892
12.7889,15,25,17,21,17.5553,8.34082
12.7889,19,23,22,17,13.0639,12.5323
12.7895,21,20,22,15,10.3613,15.0556
12.7896,20,24,18,22,13.7936,11.8526
12.7899,18,19,20,16,11.302,14.1784
12.7901,20,17,23,16,9.63653,15.733
12.7901,23,22,16,16,11.3587,14.1258
12.7901,22,21,22,21,11.9469,13.577
12.7901,16,16,21,15,9.69546,15.6781
12.7902,22,22,21,17,11.3309,14.1519
12.7904,17,20,25,23,12.6597,12.9124
12.7905,15,18,15,20,15.5543,10.2113
12.7906,21,22,21,15,11.7789,13.7347
12.7906,21,25,23,15,12.4468,13.1115
12.7907,15,22,23,23,15.5905,10.1779
12.791,16,24,18,25,16.0384,9.76058
12.7912,16,23,22,23,14.9748,10.7534
12.7913,20,21,20,19,12.6283,12.9434
12.7913,17,15,20,18,10.5242,14.907
